time	bass	mid	treble	bass_att	mid_att	treb_att	beat_raw	beat	beat_bass	beat_mid	beat_treble	sub_bass	low_bass	low_mid	mid_high	high_mid	high
25.000	0.5477	0.6335	0.6322	0.5467	0.6122	0.6152	0.3166	0.1583	0.3166	0.0216	0.0010	0.1839	0.3047	0.6791	0.6794	0.2046	0.1424
25.017	0.5321	0.6260	0.6263	0.5446	0.6113	0.6145	0.2613	0.1307	0.2613	0.0178	0.0008	0.1786	0.2959	0.6703	0.6725	0.2028	0.1410
25.033	0.5270	0.6187	0.6190	0.5437	0.6103	0.6135	0.2157	0.1079	0.2157	0.0147	0.0007	0.1764	0.2932	0.6645	0.6635	0.2004	0.1394
25.049	0.5270	0.6187	0.6190	0.5437	0.6103	0.6135	0.1782	0.0891	0.1782	0.0122	0.0006	0.1764	0.2932	0.6645	0.6635	0.2004	0.1394
25.066	0.5314	0.6128	0.6044	0.5438	0.6094	0.6108	0.1471	0.0736	0.1471	0.0100	0.0005	0.1786	0.2948	0.6632	0.6519	0.1955	0.1364
25.083	0.5442	0.6156	0.5944	0.5452	0.6100	0.6088	0.1215	0.0607	0.1215	0.0083	0.0004	0.1863	0.3013	0.6723	0.6483	0.1924	0.1340
25.100	0.5530	0.6248	0.5965	0.5463	0.6119	0.6088	0.1003	0.0501	0.1003	0.0068	0.0003	0.1861	0.3070	0.6855	0.6555	0.1932	0.1343
25.117	0.5530	0.6248	0.5965	0.5463	0.6119	0.6088	0.0828	0.0414	0.0828	0.0056	0.0003	0.1861	0.3070	0.6855	0.6555	0.1932	0.1343
25.134	0.5486	0.6178	0.5914	0.5459	0.6109	0.6075	0.0683	0.0342	0.0683	0.0047	0.0002	0.1833	0.3047	0.6801	0.6462	0.1912	0.1337
25.150	0.5326	0.6072	0.5874	0.5439	0.6091	0.6064	0.0564	0.0282	0.0564	0.0038	0.0002	0.1801	0.2951	0.6658	0.6380	0.1899	0.1327
25.167	0.5197	0.6043	0.5940	0.5419	0.6085	0.6071	0.0466	0.0233	0.0466	0.0032	0.0001	0.1748	0.2884	0.6575	0.6400	0.1921	0.1342
25.183	0.5003	0.5954	0.5918	0.5388	0.6067	0.6064	0.0384	0.0192	0.0384	0.0026	0.0001	0.1667	0.2778	0.6436	0.6353	0.1914	0.1338
25.200	0.5003	0.5954	0.5918	0.5388	0.6067	0.6064	0.0317	0.0159	0.0317	0.0022	0.0001	0.1667	0.2778	0.6436	0.6353	0.1914	0.1338
25.217	0.4931	0.5921	0.5910	0.5369	0.6058	0.6059	0.0262	0.0131	0.0262	0.8254	0.0001	0.1648	0.2736	0.6383	0.6335	0.1910	0.1339
25.233	0.5008	0.5998	0.5949	0.5368	0.6069	0.6062	0.0216	0.0108	0.0216	0.6814	0.0001	0.1642	0.2786	0.6480	0.6410	0.1925	0.1345
25.250	0.4921	0.5968	0.5865	0.5347	0.6062	0.6044	0.0178	0.0089	0.0178	0.5624	0.0001	0.1590	0.2743	0.6450	0.6379	0.1900	0.1322
25.266	0.4921	0.5968	0.5865	0.5347	0.6062	0.6044	0.0147	0.0074	0.0147	0.4645	0.0000	0.1590	0.2743	0.6450	0.6379	0.1900	0.1322
25.283	0.4876	0.5892	0.5719	0.5331	0.6045	0.6011	0.0122	0.0061	0.0122	0.3835	0.0000	0.1574	0.2717	0.6391	0.6279	0.1855	0.1286
25.299	0.4865	0.5945	0.5705	0.5318	0.6051	0.6001	0.0100	0.0050	0.0100	0.3167	0.0000	0.1557	0.2713	0.6446	0.6338	0.1853	0.1279
25.317	0.5042	0.6158	0.5948	0.5329	0.6089	0.6040	0.0083	0.0041	0.0083	0.2614	0.0000	0.1625	0.2804	0.6639	0.6606	0.1929	0.1338
25.333	0.5388	0.6389	0.6070	0.5367	0.6134	0.6061	0.8255	0.4127	0.8255	0.2158	0.0000	0.1731	0.2995	0.6938	0.6812	0.1970	0.1363
25.350	0.5388	0.6389	0.6070	0.5367	0.6134	0.6061	0.6814	0.3407	0.6814	0.1781	0.0000	0.1731	0.2995	0.6938	0.6812	0.1970	0.1363
25.366	0.5500	0.6459	0.6028	0.5382	0.6154	0.6053	0.5628	0.2814	0.5628	0.1471	0.0000	0.1751	0.3062	0.7065	0.6838	0.1959	0.1351
25.384	0.5715	0.6512	0.5920	0.5414	0.6171	0.6032	0.4645	0.2323	0.4645	0.1214	0.0000	0.1817	0.3180	0.7216	0.6794	0.1925	0.1323
25.399	0.5800	0.6566	0.5890	0.5432	0.6190	0.6023	0.3837	0.1918	0.3837	0.1003	0.0000	0.1836	0.3229	0.7319	0.6807	0.1917	0.1313
25.416	0.5964	0.6639	0.5839	0.5463	0.6214	0.6010	0.3168	0.1584	0.3168	0.0828	0.0000	0.1889	0.3315	0.7449	0.6837	0.1901	0.1298
25.433	0.5964	0.6639	0.5839	0.5463	0.6214	0.6010	0.2615	0.1308	0.2615	0.0684	0.0000	0.1889	0.3315	0.7449	0.6837	0.1901	0.1298
25.449	0.6189	0.6798	0.5851	0.5505	0.6254	0.6008	0.2160	0.1080	0.2160	0.0565	0.0000	0.1989	0.3438	0.7683	0.6941	0.1907	0.1296
25.467	0.6330	0.6846	0.5781	0.5541	0.6277	0.5991	0.1783	0.0892	0.1783	0.0466	0.0000	0.2004	0.3522	0.7808	0.6926	0.1884	0.1278
25.483	0.6297	0.6849	0.5771	0.5556	0.6292	0.5984	0.1472	0.0736	0.1472	0.0385	0.0000	0.2014	0.3498	0.7825	0.6918	0.1881	0.1274
25.500	0.6297	0.6849	0.5771	0.5556	0.6292	0.5984	0.1215	0.0608	0.1215	0.0318	0.0000	0.2014	0.3498	0.7825	0.6918	0.1881	0.1274
25.516	0.6283	0.6809	0.5704	0.5573	0.6299	0.5966	0.1004	0.0502	0.1004	0.0262	0.0000	0.1992	0.3494	0.7811	0.6846	0.1858	0.1258
25.532	0.6372	0.6887	0.5738	0.5603	0.6326	0.5966	0.0829	0.0414	0.0829	0.0217	0.0000	0.2008	0.3545	0.7924	0.6908	0.1868	0.1264
25.549	0.6290	0.6808	0.5687	0.5611	0.6325	0.5950	0.0685	0.0342	0.0685	0.0179	0.0000	0.1983	0.3499	0.7849	0.6815	0.1850	0.1253
25.567	0.6034	0.6663	0.5653	0.5595	0.6310	0.5937	0.0565	0.0283	0.0565	0.0148	0.0000	0.1906	0.3355	0.7627	0.6731	0.1838	0.1244
25.583	0.6034	0.6663	0.5653	0.5595	0.6310	0.5937	0.0467	0.0233	0.0467	0.0122	0.0000	0.1906	0.3355	0.7627	0.6731	0.1838	0.1244
25.600	0.5622	0.6337	0.5487	0.5552	0.6258	0.5899	0.0385	0.0193	0.0385	0.0101	0.0000	0.1796	0.3121	0.7205	0.6458	0.1783	0.1209
25.617	0.5306	0.6073	0.5413	0.5513	0.6210	0.5874	0.0318	0.0159	0.0318	0.0083	0.0000	0.1715	0.2935	0.6835	0.6255	0.1756	0.1197
25.633	0.5150	0.5974	0.5408	0.5487	0.6188	0.5862	0.0262	0.0131	0.0262	0.0069	0.0000	0.1692	0.2842	0.6666	0.6218	0.1754	0.1194
25.649	0.5150	0.5974	0.5408	0.5487	0.6188	0.5862	0.0217	0.0108	0.0217	0.0057	0.0000	0.1692	0.2842	0.6666	0.6218	0.1754	0.1194
25.666	0.5035	0.5866	0.5384	0.5464	0.6162	0.5846	0.0179	0.0089	0.0179	0.0047	0.0000	0.1640	0.2782	0.6518	0.6133	0.1746	0.1189
25.682	0.5063	0.5859	0.5405	0.5457	0.6153	0.5838	0.0148	0.0074	0.0148	0.0039	0.0000	0.1665	0.2788	0.6494	0.6155	0.1754	0.1191
25.701	0.6021	0.5849	0.5350	0.5572	0.6144	0.5817	0.0122	0.0061	0.0122	0.0032	0.0000	0.2312	0.3241	0.6533	0.6096	0.1736	0.1178
25.717	0.6792	0.5799	0.5279	0.5684	0.6127	0.5791	0.0101	0.0050	0.0101	0.0026	0.0000	0.3013	0.3619	0.6502	0.6017	0.1712	0.1161
25.734	0.6792	0.5799	0.5279	0.5684	0.6127	0.5791	0.0083	0.0042	0.0083	0.0022	0.0000	0.3013	0.3619	0.6502	0.6017	0.1712	0.1161
25.750	0.6986	0.5716	0.5194	0.5737	0.6103	0.5762	0.0069	0.0034	0.0069	0.0018	0.0000	0.3287	0.3608	0.6416	0.5923	0.1683	0.1142
25.767	0.7179	0.5672	0.5113	0.5794	0.6085	0.5733	0.8253	0.4126	0.8253	0.0015	0.0000	0.3407	0.3654	0.6391	0.5849	0.1656	0.1123
25.784	0.6741	0.5504	0.5091	0.5772	0.6042	0.5713	0.6811	0.3405	0.6811	0.0012	0.0000	0.3334	0.3353	0.6105	0.5764	0.1649	0.1116
25.801	0.6241	0.5334	0.4995	0.5731	0.5997	0.5679	0.5620	0.2810	0.5620	0.0010	0.0000	0.3129	0.3098	0.5870	0.5628	0.1617	0.1095
25.816	0.6241	0.5334	0.4995	0.5731	0.5997	0.5679	0.4640	0.2320	0.4640	0.0008	0.0000	0.3129	0.3098	0.5870	0.5628	0.1617	0.1095
25.834	0.6053	0.5230	0.4955	0.5720	0.5960	0.5654	0.3830	0.1915	0.3830	0.8253	0.0000	0.3038	0.2986	0.5721	0.5556	0.1603	0.1086
25.851	0.5769	0.5273	0.5056	0.5691	0.5950	0.5655	0.3161	0.1580	0.3161	0.6812	0.0000	0.2880	0.2844	0.5695	0.5668	0.1636	0.1105
25.867	0.5515	0.5284	0.5137	0.5660	0.5935	0.5655	0.2609	0.1305	0.2609	0.5623	0.0000	0.2731	0.2734	0.5658	0.5724	0.1661	0.1124
25.884	0.5515	0.5284	0.5137	0.5660	0.5935	0.5655	0.2153	0.1077	0.2153	0.4641	0.0000	0.2731	0.2734	0.5658	0.5724	0.1661	0.1124
25.900	0.5162	0.5261	0.5217	0.5610	0.5914	0.5657	0.1778	0.0889	0.1778	0.3831	0.8255	0.2505	0.2576	0.5576	0.5757	0.1685	0.1145
25.917	0.5081	0.5342	0.5265	0.5588	0.5913	0.5655	0.1467	0.0734	0.1467	0.3162	0.6814	0.2321	0.2586	0.5686	0.5825	0.1701	0.1154
25.933	0.4903	0.5309	0.5185	0.5552	0.5892	0.5630	0.1212	0.0606	0.1212	0.2612	0.5628	0.2139	0.2532	0.5684	0.5756	0.1674	0.1136
25.950	0.4614	0.5262	0.5173	0.5498	0.5868	0.5617	0.1001	0.0500	0.1001	0.2156	0.4646	0.1976	0.2396	0.5591	0.5748	0.1672	0.1132
25.967	0.4456	0.5243	0.5137	0.5455	0.5849	0.5599	0.0826	0.0413	0.0826	0.1780	0.3835	0.1842	0.2336	0.5565	0.5731	0.1660	0.1124
25.983	0.4456	0.5243	0.5137	0.5455	0.5849	0.5599	0.0682	0.0341	0.0682	0.1470	0.3167	0.1842	0.2336	0.5565	0.5731	0.1660	0.1124
26.001	0.4363	0.5278	0.5253	0.5417	0.5841	0.5609	0.0563	0.0281	0.0563	0.1213	0.2614	0.1784	0.2292	0.5566	0.5810	0.1697	0.1150
26.017	0.4629	0.5312	0.5343	0.5425	0.5833	0.5617	0.0465	0.0232	0.0465	0.1002	0.2158	0.1848	0.2447	0.5620	0.5833	0.1722	0.1177
26.033	0.4852	0.5356	0.5443	0.5434	0.5828	0.5629	0.0384	0.0192	0.0384	0.0827	0.1782	0.1883	0.2580	0.5671	0.5877	0.1753	0.1201
26.050	0.4852	0.5356	0.5443	0.5434	0.5828	0.5629	0.0317	0.0158	0.0317	0.0683	0.1471	0.1883	0.2580	0.5671	0.5877	0.1753	0.1201
26.067	0.5307	0.5460	0.5552	0.5479	0.5836	0.5645	0.0262	0.0131	0.0262	0.0564	0.8255	0.2035	0.2832	0.5829	0.5947	0.1785	0.1230
26.084	0.5419	0.5439	0.5542	0.5489	0.5822	0.5641	0.0216	0.0108	0.0216	0.0465	0.6814	0.2088	0.2895	0.5815	0.5917	0.1782	0.1228
26.100	0.6306	0.5464	0.5546	0.5604	0.5817	0.5639	0.0178	0.0089	0.0178	0.0384	0.5625	0.2815	0.3352	0.5883	0.5900	0.1783	0.1230
26.117	0.6843	0.5447	0.5538	0.5691	0.5805	0.5635	0.0147	0.0074	0.0147	0.0317	0.4644	0.3209	0.3550	0.5879	0.5864	0.1778	0.1231
26.134	0.6843	0.5447	0.5538	0.5691	0.5805	0.5635	0.0121	0.0061	0.0121	0.0262	0.3833	0.3209	0.3550	0.5879	0.5864	0.1778	0.1231
26.150	0.6951	0.5471	0.5513	0.5735	0.5801	0.5628	0.0100	0.0050	0.0100	0.0216	0.3165	0.3225	0.3599	0.5943	0.5841	0.1767	0.1229
26.167	0.6887	0.5422	0.5477	0.5757	0.5783	0.5618	0.0083	0.0041	0.0083	0.0178	0.2612	0.3211	0.3538	0.5897	0.5791	0.1753	0.1223
26.183	0.6816	0.5460	0.5496	0.5776	0.5781	0.5618	0.8257	0.4128	0.0068	0.8257	0.2157	0.3177	0.3492	0.5932	0.5831	0.1760	0.1225
26.200	0.6755	0.5604	0.5585	0.5795	0.5800	0.5632	0.6817	0.3408	0.8256	0.6817	0.1781	0.3075	0.3486	0.6106	0.5966	0.1790	0.1242
26.216	0.6755	0.5604	0.5585	0.5795	0.5800	0.5632	0.5630	0.2815	0.6818	0.5630	0.1470	0.3075	0.3486	0.6106	0.5966	0.1790	0.1242
26.234	0.6745	0.5676	0.5671	0.5818	0.5809	0.5647	0.4647	0.2323	0.5628	0.4647	0.1214	0.3071	0.3477	0.6161	0.6055	0.1816	0.1263
26.250	0.6534	0.5702	0.5713	0.5814	0.5810	0.5656	0.3836	0.1918	0.4646	0.3836	0.1002	0.2924	0.3379	0.6199	0.6083	0.1826	0.1276
26.267	0.6203	0.5633	0.5683	0.5789	0.5795	0.5651	0.3167	0.1584	0.3836	0.3167	0.0827	0.2754	0.3210	0.6078	0.6045	0.1818	0.1266
26.284	0.6203	0.5633	0.5683	0.5789	0.5795	0.5651	0.2615	0.1307	0.3167	0.2615	0.0683	0.2754	0.3210	0.6078	0.6045	0.1818	0.1266
26.300	0.5931	0.5547	0.5637	0.5764	0.5774	0.5643	0.2159	0.1079	0.2615	0.2159	0.0564	0.2603	0.3090	0.5958	0.5983	0.1804	0.1254
26.317	0.5823	0.5570	0.5614	0.5754	0.5773	0.5639	0.1782	0.0891	0.2159	0.1782	0.8256	0.2473	0.3058	0.5991	0.5998	0.1799	0.1245
26.333	0.5684	0.5586	0.5665	0.5737	0.5771	0.5648	0.1472	0.0736	0.1782	0.1472	0.6817	0.2361	0.3002	0.5978	0.6042	0.1815	0.1255
26.350	0.5525	0.5615	0.5697	0.5715	0.5772	0.5654	0.1215	0.0607	0.1472	0.1215	0.5628	0.2280	0.2924	0.5989	0.6093	0.1827	0.1259
26.367	0.5525	0.5615	0.5697	0.5715	0.5772	0.5654	0.1003	0.0502	0.1215	0.1003	0.4647	0.2280	0.2924	0.5989	0.6093	0.1827	0.1259
26.383	0.5537	0.5694	0.5727	0.5712	0.5783	0.5661	0.0828	0.0414	0.1003	0.0828	0.3836	0.2224	0.2953	0.6072	0.6180	0.1840	0.1261
26.400	0.5393	0.5722	0.5741	0.5689	0.5785	0.5665	0.0684	0.0342	0.0828	0.0684	0.3167	0.2124	0.2890	0.6081	0.6230	0.1846	0.1261
26.417	0.5373	0.5802	0.5837	0.5679	0.5799	0.5686	0.0564	0.0282	0.0684	0.8256	0.2615	0.2073	0.2892	0.6151	0.6332	0.1877	0.1282
26.433	0.5373	0.5802	0.5837	0.5679	0.5799	0.5686	0.0466	0.0233	0.0564	0.6816	0.2159	0.2073	0.2892	0.6151	0.6332	0.1877	0.1282
26.450	0.5296	0.5768	0.5811	0.5661	0.5793	0.5684	0.0385	0.0192	0.0466	0.5628	0.1783	0.1998	0.2862	0.6125	0.6282	0.1867	0.1281
26.467	0.5272	0.5729	0.5797	0.5648	0.5785	0.5685	0.0318	0.0159	0.0385	0.4646	0.1472	0.1963	0.2857	0.6101	0.6227	0.1861	0.1280
26.483	0.5355	0.5841	0.5787	0.5650	0.5805	0.5686	0.0262	0.0131	0.0318	0.3837	0.8258	0.1949	0.2918	0.6270	0.6301	0.1859	0.1276
26.500	0.5270	0.5883	0.5767	0.5631	0.5813	0.5685	0.0217	0.0108	0.0262	0.3168	0.6817	0.1867	0.2885	0.6338	0.6325	0.1853	0.1272
26.517	0.5270	0.5883	0.5767	0.5631	0.5813	0.5685	0.0179	0.0089	0.0217	0.2615	0.5628	0.1867	0.2885	0.6338	0.6325	0.1853	0.1272
26.533	0.5340	0.5942	0.5766	0.5631	0.5826	0.5687	0.0148	0.0074	0.0179	0.2159	0.4646	0.1896	0.2919	0.6422	0.6367	0.1852	0.1272
26.550	0.5237	0.5979	0.5836	0.5610	0.5836	0.5702	0.0122	0.0061	0.0148	0.1782	0.3835	0.1838	0.2870	0.6443	0.6431	0.1875	0.1286
26.567	0.5065	0.5930	0.5833	0.5578	0.5831	0.5705	0.0101	0.0050	0.0122	0.1471	0.3166	0.1800	0.2765	0.6351	0.6419	0.1876	0.1284
26.583	0.5065	0.5930	0.5833	0.5578	0.5831	0.5705	0.0083	0.0042	0.0101	0.1214	0.2614	0.1800	0.2765	0.6351	0.6419	0.1876	0.1284
26.600	0.4885	0.5985	0.5933	0.5542	0.5844	0.5727	0.8255	0.4128	0.0083	0.1002	0.2157	0.1705	0.2679	0.6348	0.6537	0.1909	0.1304
26.616	0.4859	0.6084	0.6027	0.5522	0.5866	0.5750	0.6818	0.3409	0.8259	0.0828	0.1782	0.1663	0.2672	0.6430	0.6669	0.1941	0.1322
26.632	0.4839	0.6136	0.6072	0.5503	0.5881	0.5765	0.5632	0.2816	0.6822	0.0684	0.1472	0.1642	0.2663	0.6469	0.6741	0.1957	0.1332
26.649	0.4800	0.6148	0.6085	0.5481	0.5890	0.5776	0.4651	0.2326	0.5634	0.0565	0.1216	0.1604	0.2645	0.6488	0.6759	0.1961	0.1335
26.666	0.4800	0.6148	0.6085	0.5481	0.5890	0.5776	0.3841	0.1921	0.4653	0.0466	0.1004	0.1604	0.2645	0.6488	0.6759	0.1961	0.1335
26.684	0.4735	0.6080	0.6035	0.5455	0.5883	0.5774	0.3170	0.1585	0.3840	0.0385	0.0828	0.1610	0.2599	0.6410	0.6694	0.1944	0.1326
26.699	0.4589	0.5902	0.5884	0.5418	0.5855	0.5752	0.2618	0.1309	0.3171	0.0318	0.0684	0.1558	0.2518	0.6217	0.6503	0.1895	0.1294
26.717	0.4738	0.5880	0.5852	0.5416	0.5852	0.5749	0.2161	0.1080	0.2618	0.0262	0.0565	0.1624	0.2580	0.6197	0.6476	0.1886	0.1286
26.734	0.5084	0.5913	0.5838	0.5444	0.5859	0.5749	0.1783	0.0892	0.2160	0.0217	0.0466	0.1780	0.2761	0.6266	0.6484	0.1882	0.1283
26.750	0.5084	0.5913	0.5838	0.5444	0.5859	0.5749	0.1473	0.0736	0.1784	0.0179	0.0385	0.1780	0.2761	0.6266	0.6484	0.1882	0.1283
26.766	0.5409	0.5989	0.5843	0.5478	0.5874	0.5752	0.1216	0.0608	0.1473	0.8257	0.8257	0.1888	0.2937	0.6415	0.6500	0.1884	0.1284
26.783	0.5615	0.6003	0.5865	0.5503	0.5880	0.5759	0.1004	0.0502	0.1216	0.6816	0.6816	0.1975	0.3044	0.6452	0.6499	0.1890	0.1291
26.800	0.5724	0.5952	0.5812	0.5520	0.5873	0.5752	0.0829	0.0414	0.1004	0.5627	0.5627	0.2051	0.3096	0.6419	0.6424	0.1873	0.1280
26.816	0.5724	0.5952	0.5812	0.5520	0.5873	0.5752	0.0684	0.0342	0.0829	0.4647	0.4647	0.2051	0.3096	0.6419	0.6424	0.1873	0.1280
26.833	0.5849	0.6009	0.5839	0.5541	0.5886	0.5758	0.0565	0.0282	0.0684	0.3836	0.3836	0.2076	0.3167	0.6517	0.6442	0.1880	0.1287
26.850	0.6062	0.6069	0.5839	0.5577	0.5901	0.5760	0.0466	0.0233	0.0565	0.3167	0.3167	0.2135	0.3289	0.6629	0.6470	0.1879	0.1289
26.867	0.6147	0.6155	0.5813	0.5600	0.5921	0.5757	0.0385	0.0192	0.0466	0.2614	0.2614	0.2140	0.3347	0.6768	0.6515	0.1872	0.1280
26.883	0.6124	0.6112	0.5727	0.5611	0.5919	0.5742	0.0318	0.0159	0.0385	0.2158	0.2158	0.2135	0.3333	0.6747	0.6444	0.1844	0.1261
26.901	0.6124	0.6112	0.5727	0.5611	0.5919	0.5742	0.0262	0.0131	0.0318	0.1781	0.1781	0.2135	0.3333	0.6747	0.6444	0.1844	0.1261
26.917	0.6096	0.6040	0.5658	0.5621	0.5910	0.5729	0.0216	0.0108	0.0262	0.1470	0.8255	0.2133	0.3314	0.6666	0.6371	0.1822	0.1244
26.933	0.6128	0.6125	0.5695	0.5637	0.5930	0.5734	0.0179	0.0089	0.0216	0.1213	0.6814	0.2127	0.3340	0.6768	0.6449	0.1834	0.1251
26.950	0.6144	0.6088	0.5674	0.5651	0.5928	0.5729	0.0147	0.0074	0.0179	0.1001	0.5624	0.2185	0.3331	0.6707	0.6434	0.1828	0.1244
26.967	0.6144	0.6088	0.5674	0.5651	0.5928	0.5729	0.0122	0.0061	0.0147	0.0827	0.4642	0.2185	0.3331	0.6707	0.6434	0.1828	0.1244
26.984	0.5929	0.6000	0.5627	0.5636	0.5915	0.5719	0.0100	0.0050	0.0122	0.0682	0.3831	0.2089	0.3218	0.6601	0.6354	0.1811	0.1236
27.000	0.5839	0.5960	0.5608	0.5631	0.5910	0.5713	0.8254	0.4127	0.0100	0.8254	0.3162	0.2069	0.3166	0.6540	0.6331	0.1806	0.1230
27.016	0.5597	0.5834	0.5552	0.5605	0.5887	0.5700	0.6816	0.3408	0.0083	0.6816	0.2611	0.2000	0.3033	0.6386	0.6213	0.1786	0.1220
27.033	0.5397	0.5717	0.5486	0.5579	0.5864	0.5684	0.5628	0.2814	0.0068	0.5628	0.2156	0.1911	0.2926	0.6247	0.6106	0.1764	0.1206
27.050	0.5397	0.5717	0.5486	0.5579	0.5864	0.5684	0.4646	0.2323	0.0057	0.4646	0.1780	0.1911	0.2926	0.6247	0.6106	0.1764	0.1206
27.067	0.5458	0.5752	0.5441	0.5582	0.5867	0.5670	0.3835	0.1918	0.0047	0.3835	0.1469	0.1913	0.2966	0.6329	0.6091	0.1749	0.1196
27.084	0.5572	0.5891	0.5438	0.5594	0.5890	0.5664	0.3165	0.1583	0.0039	0.3165	0.1213	0.1901	0.3046	0.6552	0.6169	0.1748	0.1194
27.100	0.5488	0.5867	0.5381	0.5582	0.5885	0.5647	0.2612	0.1306	0.0032	0.2612	0.1001	0.1853	0.3005	0.6543	0.6126	0.1730	0.1181
27.117	0.5488	0.5867	0.5381	0.5582	0.5885	0.5647	0.2156	0.1078	0.0026	0.2156	0.0826	0.1853	0.3005	0.6543	0.6126	0.1730	0.1181
27.134	0.5306	0.5799	0.5385	0.5556	0.5872	0.5641	0.1779	0.0890	0.0022	0.1779	0.0682	0.1789	0.2909	0.6436	0.6093	0.1730	0.1182
27.150	0.5199	0.5740	0.5383	0.5536	0.5859	0.5634	0.1469	0.0735	0.0018	0.1469	0.0563	0.1774	0.2841	0.6332	0.6067	0.1729	0.1182
27.167	0.5047	0.5695	0.5395	0.5507	0.5848	0.5630	0.1213	0.0606	0.0015	0.1213	0.8253	0.1733	0.2754	0.6251	0.6058	0.1733	0.1184
27.184	0.4991	0.5653	0.5360	0.5488	0.5836	0.5618	0.1001	0.0501	0.0012	0.1001	0.6813	0.1726	0.2718	0.6202	0.6019	0.1721	0.1177
27.199	0.4991	0.5653	0.5360	0.5488	0.5836	0.5618	0.0827	0.0413	0.0010	0.0827	0.5627	0.1726	0.2718	0.6202	0.6019	0.1721	0.1177
27.217	0.4918	0.5594	0.5301	0.5466	0.5820	0.5600	0.0682	0.0341	0.0008	0.0682	0.4645	0.1683	0.2683	0.6142	0.5954	0.1703	0.1163
27.233	0.4846	0.5507	0.5201	0.5443	0.5798	0.5574	0.0564	0.0282	0.0007	0.0564	0.3836	0.1640	0.2647	0.6064	0.5845	0.1671	0.1140
27.250	0.4934	0.5591	0.5199	0.5440	0.5806	0.5564	0.0465	0.0233	0.0006	0.0465	0.3167	0.1652	0.2699	0.6179	0.5906	0.1671	0.1137
27.267	0.5111	0.5691	0.5184	0.5450	0.5820	0.5552	0.0384	0.0192	0.0005	0.0384	0.2615	0.1701	0.2801	0.6347	0.5959	0.1667	0.1131
27.283	0.5111	0.5691	0.5184	0.5450	0.5820	0.5552	0.0317	0.0159	0.0004	0.0317	0.2160	0.1701	0.2801	0.6347	0.5959	0.1667	0.1131
27.300	0.5200	0.5747	0.5164	0.5453	0.5827	0.5539	0.0262	0.0131	0.0003	0.0262	0.1783	0.1721	0.2851	0.6439	0.5989	0.1662	0.1124
27.317	0.5236	0.5771	0.5161	0.5451	0.5830	0.5529	0.0216	0.0108	0.0003	0.0216	0.1472	0.1729	0.2867	0.6474	0.6008	0.1661	0.1123
27.333	0.5325	0.5845	0.5175	0.5457	0.5842	0.5522	0.0179	0.0089	0.0002	0.8256	0.8256	0.1731	0.2928	0.6587	0.6058	0.1665	0.1125
27.349	0.5325	0.5845	0.5175	0.5457	0.5842	0.5522	0.0147	0.0074	0.0002	0.6820	0.6820	0.1731	0.2928	0.6587	0.6058	0.1665	0.1125
27.366	0.5373	0.5821	0.5139	0.5460	0.5838	0.5506	0.0122	0.0061	0.0001	0.5633	0.5633	0.1760	0.2948	0.6580	0.6012	0.1651	0.1120
27.382	0.5243	0.5632	0.5018	0.5441	0.5802	0.5474	0.0101	0.0050	0.0001	0.4653	0.4653	0.1725	0.2873	0.6369	0.5818	0.1610	0.1097
27.400	0.5198	0.5479	0.4892	0.5430	0.5768	0.5439	0.0083	0.0042	0.8256	0.3841	0.3841	0.1736	0.2840	0.6209	0.5647	0.1568	0.1071
27.417	0.5201	0.5439	0.4833	0.5425	0.5754	0.5414	0.0069	0.0034	0.6815	0.3171	0.3171	0.1752	0.2838	0.6178	0.5593	0.1549	0.1057
27.433	0.5201	0.5439	0.4833	0.5425	0.5754	0.5414	0.0057	0.0028	0.5626	0.2618	0.2618	0.1752	0.2838	0.6178	0.5593	0.1549	0.1057
27.449	0.5125	0.5333	0.4764	0.5409	0.5726	0.5386	0.0047	0.0023	0.4647	0.2162	0.2162	0.1726	0.2791	0.6043	0.5502	0.1526	0.1042
27.466	0.5160	0.5243	0.4683	0.5407	0.5699	0.5355	0.0039	0.0019	0.3838	0.1786	0.1786	0.1807	0.2793	0.5952	0.5398	0.1498	0.1026
27.482	0.5147	0.5323	0.4782	0.5399	0.5702	0.5357	0.0032	0.0016	0.3170	0.1475	0.1475	0.1774	0.2797	0.6050	0.5475	0.1524	0.1056
27.499	0.5147	0.5323	0.4782	0.5399	0.5702	0.5357	0.0026	0.0013	0.2618	0.1218	0.1218	0.1774	0.2797	0.6050	0.5475	0.1524	0.1056
27.516	0.5123	0.5331	0.4944	0.5389	0.5694	0.5373	0.0022	0.0011	0.2162	0.1006	0.1006	0.1754	0.2788	0.6034	0.5511	0.1569	0.1101
27.533	0.5296	0.5426	0.5335	0.5405	0.5703	0.5436	0.0018	0.0009	0.1785	0.0831	0.0831	0.1831	0.2872	0.6080	0.5671	0.1684	0.1203
27.550	0.5559	0.5452	0.5433	0.5437	0.5701	0.5452	0.0015	0.0007	0.1474	0.0686	0.0686	0.1957	0.3006	0.6124	0.5682	0.1707	0.1237
27.566	0.5955	0.5521	0.5521	0.5491	0.5708	0.5468	0.8259	0.4129	0.1217	0.8259	0.0566	0.2108	0.3217	0.6238	0.5711	0.1731	0.1262
27.583	0.5955	0.5521	0.5521	0.5491	0.5708	0.5468	0.6817	0.3409	0.1005	0.6817	0.0467	0.2108	0.3217	0.6238	0.5711	0.1731	0.1262
